Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Paolo Espino,WSN,8246,Setup/Closer Pitcher,suboptimal_rp,3,0,4.0,28,0,0,0,0,0,0,0,0,0,2,24.75,11,11,14,1,3,3,0,0,0,0,22,5,10,7,0,0,0,0,43,58,101,2,4.5,0.1071,0.1071,0.0,6.75,6.75,1.0,31.5,2.25,0.56,4.25,0.619047619,0.3846,0.227272727,0.454545454,0.318181818,0.0,0.714285714,0.142857142,0.0,0.0,7.255039883,6.898407486,5.987509066,10.6149594,6.218729877,17.49496012,-0.597926974,-0.057484999,-0.459879994,-0.031851899,-8.583000183,-0.872053981,0.102150001,0.108240001,0.127267003,0.076300003,-0.578330994,0.266516029,0.1935,0.7179,0.396,0.75,0.9286,0.875,0.3861,0.3929,0.0495,0.1782,0.2277,563.6528414,163.6529122,157.4822734,18.6301,-0.395781994,-0.485204995,0.146908,-0.338297009,0.3636,0.5909,0.0455,0.1364,0.6364,0.2273,0.25,-0.140000001,48.1272707,123.8034554,78.63631495,202.2853779,38.87405035,364.2881793,183.3412015,225.2542217,319.1792989,208.335335,53.57103585,52.65537767,224.065241,87.05051219,110.3305806,88.36420082,170.1583983,18.84438673,123.2080948,69.25330697,93.69136186,16.9889998,2,0.0909,108.732,10,0.4545,0.3564,88.9444,-4.674489975,-12.98469437,0.3564,88.82499864,-1.857066684,11.05797238,-4.674494769,-12.98470769,0.2105,0.6364,0.396,0.75,0.9286,0.875,0.4356,5.471845248,26.88463278,38.27618389,33.27108889,39.76890644,44.6763195,38.96535188,0.760988911,86.38333333,90.37222222,83.81111111,112.6663366,93.2029703,96.88712871,9.157894736842104,4.789473684210527,5.375,1.625,-45.788157345354655
Brad Boxberger,CHC,10133,Setup/Closer Pitcher,average_rp,22,0,20.0,84,0,1,0,0,2,0,1,3,5,16,4.95,11,11,15,3,17,11,1,1,0,0,55,24,11,20,1,0,1,0,137,202,339,12,5.4,0.2024,0.131,0.0714,7.65,4.95,1.5455,6.75,1.35,0.208333333,1.3,0.230769231,0.7018,0.436363636,0.2,0.363636363,0.05,1.2,0.15,0.041666666,0.0,5.305039883,5.008392799,4.910193014,5.530239156,5.36158702,-0.355039883,-1.627269983,-0.159751996,-1.278020024,0.054701999,-0.202999994,-0.052161101,0.979274988,0.810119987,0.849991024,0.64410001,-0.102286004,0.158145695,0.2449,0.6197,0.4024,0.7292,0.8295,0.7941,0.4201,0.6071,0.0826,0.1917,0.2743,114.2970079,122.3665789,114.3640335,18.0866,-0.00525662,0.268269986,-0.113774002,0.154495999,0.4545,0.3273,0.2182,0.1091,0.4909,0.4,0.369,-0.02,90.90706683,151.3153335,89.12115695,148.3426105,60.07807779,78.0617527,110.0047209,83.79993367,97.63131496,77.66346807,97.74364438,101.0983252,98.58870618,99.48629953,115.8471103,110.4552511,94.2415745,90.45305715,95.04624441,121.8858204,90.50381747,14.45441784,4,0.0727,109.406,23,0.4182,0.5414,91.1639,-0.0470668,-0.025719563,0.5444,91.08913256,-3.96785338,9.713967365,-0.031353701,-0.017040055,0.2356,0.5793,0.4024,0.6098,0.8632,0.7868,0.4852,5.162099941,44.88418375,37.49840147,49.26514418,43.09906484,29.31424973,52.16838988,0.554491386,79.52445652,98.01956522,91.24945652,86.56597633,98.30710059,96.17189349,0.0,0.0,3.76056338028169,1.028169014084507,-10.756606695462567
Ryan Tepera,- - -,10291,Setup/Closer Pitcher,average_rp,12,0,10.2,57,2,2,0,0,0,2,4,4,5,10,7.593754526,11,9,18,3,11,4,1,3,0,0,39,17,5,15,0,0,0,0,101,131,232,5,4.218752515,0.193,0.0702,0.1228,9.281255532,3.375002012,2.75,15.18750905,2.531251509,0.36,2.062501229,0.416666667,0.6731,0.459459459,0.135135135,0.405405405,0.0,1.133333333,0.2,0.0,0.0,6.817542006,5.486318751,4.24180498,5.866139384,4.745045667,0.77621252,-3.352499962,-0.321611986,-2.572889924,-1.452251874,-6.247999907,-0.614354998,1.387055802,1.220756412,1.757200042,1.61159997,-0.602946084,-0.444057123,0.2517,0.6977,0.4192,0.5,0.8833,0.7396,0.3755,0.5614,0.1078,0.1336,0.2414,174.9956205,156.236526,127.2284645,20.9257,-0.665575512,-0.344291057,0.000326298,-0.343963988,0.6486,0.2973,0.0541,0.1081,0.4595,0.4324,0.3158,-0.059999999,83.51850694,81.9704603,104.6769838,102.653297,101.6634082,179.6900687,206.600451,147.6348759,158.1276266,141.8386455,93.57724648,109.3565573,67.74675573,106.9854781,158.1858531,158.0013176,86.09255579,22.02305772,88.50217691,132.9525807,90.58465576,14.42297403,3,0.0769,111.93,18,0.4615,0.4323,92.0606,-3.148247883,-3.180048366,0.3174,91.60821617,-4.004946565,9.615191943,-1.745009951,-2.390424591,0.2177,0.6698,0.4261,0.4074,0.8732,0.7449,0.4609,5.829637974,43.81406863,44.37324575,44.54153712,35.92216841,45.10189582,38.74704694,0.999517026,81.69589041,89.62191781,88.13150685,93.28869328,93.97626134,92.16671506,0.0,0.0,3.707692307692308,1.1538461538461535,-25.434800424979027
Erasmo RamA­rez,- - -,10314,Setup/Closer Pitcher,suboptimal_rp,36,0,54.0,246,3,3,0,0,0,1,2,4,10,26,6.166666667,41,37,74,10,37,11,0,4,1,1,194,80,41,71,2,2,4,0,289,568,857,23,3.833333333,0.1504,0.0447,0.1057,6.166666667,1.833333333,3.3636,12.33333333,1.666666667,0.32034632,1.574074074,0.347826087,0.64,0.416666666,0.213541666,0.369791666,0.028169014,1.126760563,0.14084507,0.05,0.0,5.125410253,4.891855754,4.487929167,5.307216117,4.950437195,1.041256414,-3.363849998,-0.330972001,-2.647780061,-1.337689996,-14.25699997,-1.401962996,0.724157185,0.635465506,0.776722463,1.070133099,-1.114402026,-0.732835042,0.3039,0.7455,0.5064,0.6525,0.884,0.8088,0.4586,0.6382,0.0968,0.1529,0.2497,145.5328626,119.9886024,112.7441851,19.0987,-0.979296029,-0.799890995,0.1515669,-0.648324013,0.4021,0.3608,0.2371,0.1082,0.5412,0.3505,0.2358,-0.260899991,65.79968735,52.0095755,70.20597109,55.43900697,126.1848775,144.6585267,136.0106536,130.4070328,119.7395256,117.834781,89.0424261,97.87948876,106.7920363,98.89926294,111.1363019,97.83888102,104.2977876,97.4908287,104.4360302,107.2935835,90.0450762,11.04279798,17,0.0876,113.07,87,0.4485,0.3617,91.5742,-9.086330175,-2.93107425,0.0559,91.76666514,-4.701262474,7.928021113,-0.40748506,-0.848927209,0.2539,0.7104,0.5052,0.5816,0.875,0.8088,0.5506,4.379506312,48.18387663,29.89223963,56.20289734,51.51293682,42.79085382,54.78144676,0.03276216,78.56426876,122.8510684,111.5683286,95.85507585,103.3593932,99.40880147,0.0,0.0,6.0588235294117645,1.8823529411764703,-33.299105837606646
Mychal Givens,BAL,10430,Setup/Closer Pitcher,suboptimal_rp,6,0,4.0,22,0,1,0,0,0,1,1,1,3,6,11.25,6,5,4,0,2,6,1,1,1,0,13,6,5,2,0,0,0,0,38,52,90,0,0.0,0.0909,0.2727,-0.1818,4.5,13.5,0.3333,9.0,0.0,0.266666667,2.5,0.307692308,0.4545,0.461538461,0.384615384,0.153846153,0.0,3.0,0.0,0.0,0.0,7.505039883,8.331716341,8.793044652,10.91459699,8.400548059,3.744960117,-1.436130047,-0.141457006,-1.131649971,-0.380780011,-2.157999992,-0.223265007,1.56885004,0.957266986,0.957266986,1.690999985,-0.173078001,-0.069634816,0.2778,0.7714,0.4719,0.8,0.963,0.9048,0.3933,0.3182,0.0444,0.1111,0.1556,268.9994204,178.1960615,194.5481433,17.6377,-0.37231499,-0.0139997,-0.216858998,-0.230857998,0.4615,0.3846,0.1538,0.1538,0.6154,0.2308,0.3636,0.01,39.19424548,319.710667,50.58527041,412.6270059,12.25931941,106.9630609,0.0,109.7782178,192.5402267,104.9256295,63.1633325,110.2407782,194.9670398,40.05752984,0.0,112.4779047,111.735335,62.68101031,118.2829202,71.09648202,91.22922927,10.09123113,0,0.0,110.959,6,0.4615,0.618,91.5455,-0.926364005,-1.68429819,0.5169,91.73913043,-4.692804419,6.869064994,-0.211838327,-0.460518103,0.2444,0.7045,0.4719,0.8182,0.9355,0.9048,0.4944,7.362221889,22.36724109,55.18989761,20.0,20.0,49.80188967,20.0,2.021239667,95.33695652,74.01521739,65.88043478,101.0719101,80.58202247,78.76853933,0.0,0.0,3.9444444444444446,1.0555555555555556,-38.5538915339469
Andrew Bellatti,PHI,10657,Setup/Closer Pitcher,average_rp,27,0,24.2,113,1,0,0,0,0,0,2,5,5,23,5.10810113,15,14,25,4,25,12,0,0,0,0,76,25,17,34,5,0,2,0,168,288,456,12,4.378372397,0.2212,0.1062,0.115,9.121609161,4.378372397,2.0833,9.121609161,1.459457466,0.247524752,1.499997951,0.291666667,0.7006,0.328947368,0.22368421,0.447368421,0.147058823,0.735294117,0.117647058,0.08,0.0,4.795578319,4.966415889,4.467785167,4.900044016,4.838198904,0.312522811,0.683610022,0.067655899,0.54124701,-0.192607999,-6.859000206,-0.665435016,0.530382991,0.540247023,0.735280991,0.656782985,-0.287254989,-0.075893909,0.3534,0.6936,0.4825,0.56,0.775,0.6773,0.3794,0.6018,0.1557,0.1469,0.3026,116.1641503,106.9559099,113.4063846,22.3275,-0.089478999,0.017451299,-0.174585998,-0.157134995,0.4079,0.3158,0.2763,0.1447,0.4737,0.3816,0.3628,-0.280000001,99.37784522,122.7078495,106.2651453,131.2119578,80.98760488,105.4887109,118.9238601,99.56427763,112.6513634,98.15799437,97.58800168,76.21173084,110.2636843,122.3943292,90.86047803,99.11905418,90.93485247,114.5540361,91.71128854,116.2726575,90.8939974,20.94893392,5,0.0658,118.586,24,0.3158,0.4737,94.1481,3.243609905,1.501671252,0.4737,94.07036675,-6.17851879,9.465972335,3.324377753,1.539063774,0.328,0.6699,0.4825,0.5122,0.7754,0.6773,0.4518,4.710888268,50.14013356,48.69257181,45.14512509,47.95013618,44.0421118,44.55761189,0.253684035,103.5916667,96.42638889,94.60138889,101.2809211,95.76842105,94.85,0.0,0.0,6.333333333333333,1.3333333333333333,-13.715862930713415
Michael Mariot,CIN,10835,Middle Reliever,average_rp,1,0,2.2,13,0,0,0,0,0,0,0,0,0,1,3.374995675,1,1,4,1,2,1,0,0,0,0,10,3,3,4,0,0,0,0,17,24,41,0,0.0,0.1538,0.0769,0.0769,6.74999135,3.374995675,2.0,13.4999827,3.374995675,0.333333333,1.874997597,0.333333333,1.0,0.3,0.3,0.4,0.0,0.75,0.25,0.0,0.0,7.755034116,5.360066559,4.973875989,9.671512069,5.295652954,-4.380038441,-0.694150984,-0.064419501,-0.515356004,0.047816001,0.189999998,0.017568201,0.760245979,0.904866993,0.726800025,1.766800046,-0.056920301,0.119815735,0.2308,0.6667,0.3902,0.5,0.9,0.75,0.3659,0.4615,0.0976,0.1951,0.2927,73.34504286,167.9268221,122.3870154,17.25,0.049430002,-0.0261398,0.139989004,0.113849998,0.6,0.3,0.1,0.0,0.6,0.4,0.3077,-0.039999999,69.10582431,88.88453116,78.63621418,101.1425594,77.74810069,156.1233053,275.0114498,134.0798939,140.8142161,112.180565,139.2846934,69.50509861,147.8830593,109.4349297,193.0785172,145.8009316,86.38811003,41.45765123,116.1676323,121.8858204,91.11630249,16.07489929,1,0.1,107.834,4,0.4,0.4878,91.75,-2.673719883,-13.36859941,0.2927,91.7416687,-6.353283564,9.351416906,-2.253207196,-18.77672663,0.1739,0.6667,0.3902,0.25,0.9167,0.75,0.439,5.93613,47.6089,35.40312,54.94159,34.77724,33.57557,45.0793,1.07051,81.5,89.6,80.9,81.44390244,97.62195122,87.98292683,0.0,0.0,10.0,3.0,-19.79707011058276
Casey Lawrence,STL,11121,Middle Reliever,average_rp,15,0,27.1,122,1,0,0,0,0,0,4,3,3,8,6.585373972,20,20,32,7,20,10,2,2,0,0,90,29,13,47,7,1,5,0,172,275,447,9,2.963418287,0.1639,0.082,0.082,6.585373972,3.292686986,2.0,10.53659836,2.30488089,0.290909091,1.53658726,0.301204819,0.7018,0.325842696,0.146067415,0.528089887,0.14893617,0.617021276,0.14893617,0.172413793,0.0,6.437970636,5.951662246,5.052565533,5.425509314,5.23512332,0.147403336,-4.307620049,-0.415351987,-3.322809935,0.35373801,-5.06799984,-0.510720015,0.647978008,0.584510982,0.943346977,1.179769993,-0.389382988,0.935293506,0.3271,0.6573,0.4586,0.7386,0.8462,0.8,0.3982,0.6475,0.0917,0.1566,0.2483,154.2367605,149.4347051,135.8835056,18.089,-0.474157006,-0.0431601,-0.0156452,-0.058805302,0.4667,0.3444,0.1889,0.1556,0.5444,0.3,0.3033,-0.319999993,73.63735408,94.71302601,76.71845063,98.67591577,77.74810069,121.8526422,187.8131696,117.0151801,115.3992575,101.3679804,97.74364438,75.49242906,72.0029873,144.4786991,115.0254994,113.4007244,99.18634843,78.3088964,105.4113699,91.41436532,88.10584182,19.55595484,7,0.0778,109.573,34,0.3778,0.4922,89.4636,-0.270574987,-0.12298863,0.1544,89.73767974,-7.326739325,7.41160871,-0.02732395,-0.039599928,0.2833,0.6542,0.4609,0.6212,0.8786,0.7961,0.4787,4.732666264,47.25559855,41.10955029,59.54463145,47.71604416,40.75188781,53.48076631,0.268201477,83.69855072,108.3478261,105.0101449,87.13288591,101.1116331,97.20536913,0.0,0.0,8.666666666666666,3.333333333333333,-19.572464309518416
Zach Neal,OAK,11294,Setup/Closer Pitcher,average_rp,12,0,17.0,81,0,1,0,0,0,0,0,0,1,2,7.941176471,15,15,22,5,17,9,1,1,0,0,54,19,16,18,2,1,0,0,99,193,292,3,1.588235294,0.2099,0.1111,0.0988,9.0,4.764705882,1.8889,11.64705882,2.647058824,0.309859155,1.823529412,0.346938776,0.68,0.358490566,0.301886792,0.339622641,0.111111111,1.055555555,0.277777777,0.0,0.0,6.843275177,4.770354735,4.575048851,7.803517787,5.033544692,1.097901294,-2.865010023,-0.279069006,-2.232549906,-0.185228005,-7.913000107,-0.842679024,0.232235,0.174217999,0.281132996,2.132499933,-0.733900011,-0.063688662,0.3543,0.7521,0.5137,0.6613,0.8523,0.7733,0.4007,0.7037,0.1164,0.1473,0.2637,194.4602312,164.4136807,111.3438162,18.7109,-0.394825011,-0.212086007,0.096330598,-0.115755998,0.5185,0.2407,0.2407,0.2037,0.4444,0.3519,0.3827,-0.170000002,90.48548113,130.2524942,101.1705408,145.6330609,69.46947667,138.4227847,216.2311801,127.5591967,140.4411065,118.3090006,94.49234553,85.62727123,153.0307331,88.42888698,222.2880181,126.3640658,69.93804291,98.08417377,85.42655346,108.4001918,86.52622899,11.95175459,7,0.1296,111.385,22,0.4074,0.3527,89.4078,-4.768060207,-4.629184667,0.1062,89.36773879,-5.85412893,7.6003226,-1.059179917,-3.41670941,0.3185,0.6815,0.5137,0.5581,0.8598,0.7733,0.5377,4.5783975,23.123665,28.04969633,31.95966167,49.3745564,43.81923007,50.41231695,0.165356267,75.01,90.27,84.96333333,87.67465753,104.2708904,94.37979452,9.0,5.0,5.75,1.6666666666666667,-26.36296522216262
Scott McGough,ARI,12056,Setup/Closer Pitcher,average_rp,62,0,68.0,292,2,7,0,0,9,5,14,25,11,38,4.897058824,40,37,59,14,84,29,2,2,3,0,177,85,34,56,10,2,5,0,428,767,1195,24,3.176470588,0.2877,0.0993,0.1884,11.11764706,3.838235294,2.8966,7.808823529,1.852941176,0.22605364,1.294117647,0.27607362,0.7102,0.485714285,0.194285714,0.32,0.178571428,1.517857142,0.25,0.058823529,0.0,4.828569294,3.513683461,3.460799241,4.773868449,3.958455905,0.068489529,-1.626629949,-0.160301998,-1.282410026,0.761533976,1.567000031,0.115152001,1.315670013,1.172749996,1.409029961,1.175480008,0.0116137,0.567204673,0.3382,0.6627,0.4744,0.5085,0.8313,0.6979,0.4199,0.5822,0.1431,0.1649,0.3079,111.7055334,114.0144951,80.26417376,19.9834,-0.213747993,0.242283002,-0.295729995,-0.0534468,0.4915,0.2881,0.2203,0.1186,0.4746,0.4068,0.4349,-0.483411998,129.2184252,114.7584537,129.5186364,115.0250188,112.6006976,90.30673351,150.9868718,90.92774412,97.1895443,92.91028389,98.92378785,112.5320643,95.77188586,87.54794374,193.0785172,119.441441,82.97163104,91.34736709,91.88400289,123.9516818,91.54685826,10.46845703,19,0.1073,112.157,88,0.4972,0.508,93.5314,-0.12043,-0.019872937,0.508,93.47194719,-5.447475119,10.69971912,0.136676718,0.022553914,0.3035,0.6433,0.4744,0.4556,0.8109,0.6979,0.5029,5.383300176,50.59820952,49.12396856,52.79901886,40.72087077,37.80269556,48.18087032,0.701958552,98.58448845,100.6292079,96.33877888,90.53204698,100.0756711,98.54555369,9.0,3.0,4.629032258064516,1.435483870967742,-10.045870903232055
Spencer Patton,OAK,12361,Setup/Closer Pitcher,average_rp,12,0,12.1,55,0,0,0,0,0,0,2,1,3,7,5.108122064,7,7,13,3,7,6,1,0,0,0,42,10,8,24,1,0,2,0,80,125,205,5,3.648658617,0.1273,0.1091,0.0182,5.108122064,4.378390341,1.1667,9.486512405,2.18919517,0.265306122,1.54054475,0.256410256,0.8108,0.238095238,0.19047619,0.571428571,0.041666666,0.416666666,0.125,0.2,0.0,6.741535895,6.796709288,6.231563663,6.363053325,6.000548059,-1.633413831,-2.711910009,-0.266449988,-2.131599903,-0.084410198,-0.922999978,-0.099380597,0.651224971,0.685379982,0.692516983,1.297000051,-0.26155901,0.13194144,0.2735,0.6932,0.4537,0.5938,0.9508,0.828,0.4293,0.5636,0.078,0.1512,0.2293,125.0855715,161.9677089,158.6856719,18.5503,-0.046774201,0.124251999,0.095424503,0.219676003,0.4048,0.3333,0.2619,0.0952,0.4524,0.4524,0.2909,-0.119999997,54.87194411,127.884267,57.42127464,133.8253405,42.90761794,112.745156,178.8295186,109.2181248,118.6467341,87.4380246,112.6697283,56.87024278,96.55510533,148.7851115,100.0296084,98.64133698,96.83729039,106.7069582,86.95202765,139.3716754,89.56547619,23.15226237,6,0.1429,108.437,18,0.4286,0.5463,91.2768,-0.890281975,-0.794894621,0.5366,91.25909091,-4.898836448,7.826854359,-0.086185455,-0.078350414,0.2642,0.6566,0.4537,0.5,0.9538,0.8172,0.4829,6.105273854,36.57784755,36.30711373,44.70046409,32.95875771,35.6622522,38.293706,1.183274341,82.03363636,95.00727273,88.13,95.22585366,94.45707317,90.17756098,0.0,0.0,4.071428571428571,1.1428571428571428,-26.58891512857772
Rafael Montero,HOU,12760,Setup/Closer Pitcher,average_rp,68,0,67.1,298,3,3,0,0,1,5,10,10,11,47,5.079210607,40,38,74,11,79,29,0,3,0,0,187,77,38,72,7,0,9,0,471,783,1254,42,5.613864355,0.2651,0.0973,0.1678,10.55941152,3.876239673,2.7241,9.891094339,1.470297807,0.278195489,1.529703779,0.357954545,0.7285,0.411764705,0.203208556,0.385026737,0.097222222,1.069444444,0.152777777,0.116883116,0.0,4.458010816,4.102189984,3.755943637,4.433213484,4.205307059,0.621199791,1.055960059,0.10599,0.847921014,-1.509549975,-10.35400009,-1.08810997,0.688642979,0.645946026,0.729138017,0.985481024,-0.860858977,-1.331205739,0.329,0.7464,0.4892,0.6614,0.7799,0.7308,0.3839,0.6141,0.1316,0.1332,0.2648,119.7066628,105.50019,95.73343881,19.9937,-0.260879993,-0.916619003,0.549749017,-0.366869986,0.3957,0.385,0.2193,0.2032,0.4545,0.3422,0.3993,-0.939999998,114.2946297,114.0802045,118.7001527,118.4771238,100.1882311,117.5535251,120.1047091,114.5242686,117.811805,122.0654696,101.2286522,98.35206675,103.0093238,100.2509306,122.2584097,96.43827487,111.8548379,89.32881963,87.36806602,105.4407722,87.85591503,11.13204333,17,0.0909,116.71,77,0.4118,0.6401,95.9763,0.502417982,0.062645634,0.4908,96.07935086,-5.695853579,8.854178576,2.657534517,0.432119434,0.2897,0.7036,0.4892,0.5904,0.7929,0.7308,0.482,3.708152663,57.71897346,57.44460353,55.49761161,58.73081082,53.59219972,61.87012821,-0.414806611,113.457561,103.9765854,105.1512195,105.67128,105.45568,106.75464,0.0,0.0,5.0227272727272725,1.2954545454545454,-17.18810349723074
Matt Barnes,MIA,12863,Setup/Closer Pitcher,average_rp,23,0,20.1,94,1,0,0,0,0,1,3,4,5,20,5.754107896,13,13,23,2,18,10,1,1,1,1,65,32,15,17,3,1,2,1,155,221,376,5,2.213118422,0.1915,0.1064,0.0851,7.967226318,4.426236843,1.8,10.18034474,0.885247369,0.277108434,1.622953509,0.333333333,0.6731,0.5,0.234375,0.265625,0.176470588,1.882352941,0.117647058,0.0625,1.0,4.386189298,4.4898124,4.490142013,4.884390811,5.197453282,1.367918598,0.53806299,0.053231802,0.425855011,-0.346742004,-3.959000111,-0.386236012,0.950150013,0.776888013,0.991129994,0.918969989,-0.234778002,-0.130155955,0.2645,0.6269,0.3936,0.5625,0.9762,0.7973,0.3564,0.6064,0.0798,0.1941,0.2739,130.9582222,101.821006,102.5332926,20.7133,-0.179777995,-0.193718001,-0.039292101,-0.233009994,0.4615,0.3231,0.2154,0.1231,0.6,0.2769,0.3191,0.123906001,86.01469637,122.9254161,92.81678786,132.6463693,69.97329063,117.7326746,72.13436275,111.4640082,121.8854502,112.180565,93.74931288,115.841831,115.5336401,72.67163299,90.86047803,112.1545626,93.03334925,89.29340249,116.1676323,84.38249078,89.19968414,9.399390221,4,0.0615,111.182,24,0.3692,0.4521,93.3353,-4.797840118,-2.822258893,0.4521,93.28705767,-6.479176241,9.973706055,-4.835613903,-2.844478766,0.2698,0.559,0.3936,0.5345,0.9556,0.7905,0.4282,5.493521782,32.50154829,38.99073188,34.13610259,39.53585867,33.57039125,42.42621638,0.775439468,86.17058824,88.50647059,83.32647059,99.56356383,95.01968085,95.71303191,0.0,0.0,3.7,1.05,-16.79800859951702
Archie Bradley,MIA,12918,Setup/Closer Pitcher,average_rp,4,0,7.1,39,0,0,0,0,0,0,0,0,0,2,11.04545933,10,9,13,2,7,3,0,1,1,0,28,11,7,10,0,0,0,0,54,95,149,3,3.681819778,0.1795,0.0769,0.1026,8.590912815,3.681819778,2.3333,15.95455237,2.454546519,0.371428571,2.181819128,0.423076923,0.493,0.392857142,0.25,0.357142857,0.0,1.1,0.2,0.0,0.0,6.527768574,5.236885628,4.498745809,6.902547858,4.987960647,4.517690759,-0.98310101,-0.093789503,-0.750316024,-0.089992002,-6.907999992,-0.709007978,0.077933297,0.088991702,0.105599999,0.01,-0.387223989,-0.767507116,0.2857,0.6154,0.4295,0.7083,0.9,0.8281,0.4362,0.641,0.0738,0.2081,0.2819,251.3845315,151.4839996,119.5768018,18.9083,-0.291853011,-0.248062,0.049998902,-0.198063001,0.3214,0.3929,0.2857,0.0,0.4286,0.5714,0.3077,0.0,80.62346192,88.88453116,100.0826261,110.3375267,90.70611746,184.5096773,200.0086701,149.4033103,163.8568234,142.3830248,68.66146853,91.01858132,123.2358827,97.7097586,154.4628137,78.10764183,113.1272867,118.4504318,82.97688009,174.1226005,96.38035366,17.47028569,3,0.1071,112.341,17,0.6071,0.7315,92.945,-3.234649897,-2.967568712,0.4497,92.95372989,-5.486910236,9.337866029,-2.941320896,-4.390031188,0.2432,0.6133,0.4295,0.6111,0.913,0.8281,0.5034,4.332465772,61.53841194,42.77217552,74.23380567,52.01865638,36.50068248,57.50578785,0.001402953,82.52985075,109.8940299,99.73283582,83.71409396,101.8100671,96.50402685,0.0,0.0,4.169811320754717,1.150943396226415,-28.47686539303497
Colten Brewer,NYY,12997,Middle Reliever,average_rp,3,0,8.1,34,0,0,0,0,0,0,0,1,0,2,4.320001648,4,4,6,3,4,3,0,1,1,0,26,16,0,10,0,0,0,0,39,65,104,1,1.080000412,0.1176,0.0882,0.0294,4.320001648,3.240001236,1.3333,6.480002472,3.240001236,0.2,1.080000412,0.130434783,1.0,0.615384615,0.0,0.384615384,0.0,1.6,0.3,0.0,0.0,8.415041851,5.719064322,5.097725409,6.415783279,5.865788701,-4.095040203,-3.021909952,-0.275590003,-2.20472002,0.339843988,1.531999946,0.158592001,0.444000006,0.488586992,0.606932998,0.75940001,-0.282460988,1.047875366,0.2203,0.7556,0.4519,0.5385,0.8824,0.7872,0.4327,0.5588,0.0962,0.1731,0.2692,103.0492374,194.5359127,133.5085811,17.3714,0.024561699,0.29824999,0.00190193,0.300152004,0.4231,0.3462,0.2308,0.0385,0.4615,0.5,0.2941,0.109999999,50.7219649,103.4358042,48.56187811,99.0305192,49.03727766,77.01343322,264.6670653,82.33366334,83.17740966,44.47934295,138.9593317,146.9877044,0.0,100.143825,240.0710602,103.1047461,100.5618016,94.02151566,88.71219012,154.0423782,90.41577148,7.707768954,5,0.1923,107.926,12,0.4615,0.0192,92.5,-1.540240049,-77.01200247,0.0096,91.5,-5.367269993,4.201049805,-1.430730581,-143.0730581,0.1875,0.6786,0.4519,0.3333,0.8947,0.7872,0.5385,5.464215,80.0,56.68144,80.0,39.85095615,49.87102923,33.86080038,0.755900769,117.4,124.6,97.7,105.7605769,82.62115385,91.88557692,0.0,0.0,9.0,2.0,-11.001371960782498
